Transaction_ID,User_ID,Merchant_ID,Transaction_Amount,Transaction_Hour,Transaction_Day,Transaction_Month,Location_Lat,Location_Lon,Device_Type,Transaction_Type,Previous_Transaction_Days,Days_Since_Card_Issued,Fraud
TXN000241,3405,897,3486.8460663949118,20,24,2,18.914753218080946,73.82030770256907,Mobile,Online,3,3331,0
TXN000242,4252,12,4156.438799371253,0,9,4,26.786017031071925,72.5129970175282,Mobile,In-Store,20,2818,0
TXN000243,4116,387,3737.938277647402,16,18,6,29.17649877256959,95.5705697071255,Desktop,Online,4,1417,0
TXN000244,4320,387,845.4639091495226,12,28,5,9.233308194876212,94.16865038984281,Desktop,Online,28,1046,0
TXN000245,3631,1005,43885.35726641565,4,5,3,6.8296196186483655,-6.498670509704084,Mobile,Online,0,17,1
TXN000246,4267,1732,2381.515361544713,22,20,9,10.759976115477329,68.06765216079114,Mobile,Online,21,3343,0
TXN000247,2289,316,1399.3614020324874,12,23,9,17.42849538498875,82.67796952833763,Mobile,Online,28,3096,0
TXN000248,2636,1138,3680.7490491157223,16,21,9,9.770035858309495,91.73087539536007,Mobile,Online,27,1243,0
TXN000249,1336,92,5614.837214255542,8,15,5,23.940988262552686,68.63640334622185,Desktop,Online,17,140,0
TXN000250,215,137,520352.13009151304,4,1,2,28.97216977459533,-177.03278812166462,Mobile,Online,100,6,1
TXN000251,3464,1122,3813.777626209755,16,16,8,10.218900622724412,80.83695891681127,Mobile,In-Store,9,182,0
TXN000252,1404,1598,932.3932134932445,8,14,1,34.90837855335339,80.90400306809053,Mobile,Online,11,422,0
TXN000253,502,1481,5265.624006771433,13,14,11,12.695737604478296,74.47652959681281,Desktop,In-Store,12,2369,0
TXN000254,4976,339,4992258.545942595,1,2,1,88.12478644995787,98.17223199662385,ATM,ATM_Withdrawal,150,85,1
TXN000255,834,1872,3051.7506259446573,20,28,6,23.71902405345935,90.56829775111201,Desktop,Online,8,1839,0
TXN000256,1002,5,2922.091041334464,21,6,11,11.260288868681734,78.57154029121294,Mobile,Online,17,2366,0
TXN000257,4554,1840,1655.9498928334544,10,28,6,26.660131204718507,75.0147254452303,Mobile,Online,22,1213,0
TXN000258,4962,616,2245.300146351122,8,3,8,23.768504377885627,93.13929020653643,Mobile,In-Store,17,171,0
TXN000259,4133,612,615.2430155383615,0,27,1,22.154751112185224,74.23321763774953,Mobile,Online,29,2013,0
TXN000260,613,891,1879.444828378826,19,9,9,10.530841667631382,72.21059826341457,Desktop,Online,23,3266,0
TXN000261,4577,1100,6974.574003724134,20,19,6,32.36107993667191,76.11381492543984,Mobile,In-Store,17,2065,0
TXN000262,4631,399,2354.207989745205,17,22,1,11.507671160199077,95.30167754518239,Mobile,In-Store,14,2487,0
TXN000263,713,628,3531.765544252815,12,27,8,18.575284093139835,83.67008943013602,Mobile,Online,1,382,0
TXN000264,4865,1605,3063260.0879034973,2,4,6,-39.505985255766205,-81.57358171521498,ATM,ATM_Withdrawal,77,52,1
TXN000265,3541,962,6864.221303906827,23,10,5,23.557707626234485,73.4145477480157,Mobile,Online,8,2706,0
TXN000266,54,610,1555.5067162258947,7,2,12,30.707455608870887,75.50506960539649,Desktop,Online,10,47,0
TXN000267,4607,1738,2476.1404601153104,18,6,1,19.148945286456392,74.06039208718973,Mobile,Online,27,685,0
TXN000268,4469,344,5915.588881684027,13,24,8,32.46751691088176,73.34746414477006,POS,Online,3,2940,0
TXN000269,2511,241,6049.142294266719,7,18,4,9.510353813617995,82.0463521086546,POS,In-Store,8,2509,0
TXN000270,4546,1312,1717.6549776349977,23,12,12,34.83785384956508,83.72377959657513,POS,Online,24,156,0
TXN000271,1117,1863,435200.1905149509,4,10,11,-39.503233074206456,51.69125156070035,Mobile,Online,0,5,1
TXN000272,4035,103,740.5176595862079,23,4,5,8.219628387504333,78.39603927881925,Mobile,In-Store,17,163,0
TXN000273,3306,1452,2975.5526926537236,13,7,11,21.052274415553306,88.29984692428818,Mobile,Online,20,287,0
TXN000274,4157,1599,4464.233500662275,22,18,3,18.87766963740324,82.43264585883252,POS,In-Store,27,1794,0
TXN000275,1267,1398,4723.473317696911,11,14,9,17.15722730347639,78.34940644176505,Desktop,Online,27,1235,0
TXN000276,2726,1015,294.4816331315328,15,18,2,27.498909254160292,92.19338077846524,Mobile,Online,0,2123,0
TXN000277,3160,964,6355.88241159576,17,22,7,33.125957490614525,68.52344339631516,POS,Online,4,2358,0
TXN000278,4420,510,3764.1343590144497,13,12,7,26.462361983687273,78.02074998913493,Mobile,Online,16,499,0
TXN000279,1061,178,5253918.333698762,2,26,7,18.666786419683902,110.4576547541626,Mobile,Online,154,18,1
TXN000280,639,808,2479.802116533566,18,6,10,25.242858440065106,77.46649835367033,Mobile,Online,29,1218,0
TXN000281,2790,1908,4889.902971534464,15,12,11,34.939165882203476,80.42073121475244,POS,Online,5,3152,0
TXN000282,333,1276,180.76557536346536,20,8,11,8.404376302828968,68.16564547549223,Mobile,In-Store,11,2293,0
TXN000283,4998,1731,660.750160185898,16,24,7,30.025161069673693,86.44139881603287,POS,In-Store,9,300,0
TXN000284,4316,546,2296.3955550953037,10,13,2,32.288639619184096,91.00423107514865,Mobile,In-Store,21,1116,0
TXN000285,2256,697,1203.7100972146136,13,18,9,32.05839617972009,91.94597342249547,Mobile,Online,13,2946,0
TXN000286,3730,1745,2770.9145019701646,9,16,7,22.166654463276853,89.09843473073337,Desktop,Online,11,428,0
TXN000287,3128,487,1062.7548015706943,15,12,2,27.124041000025088,84.2249673614879,Desktop,In-Store,23,191,0
TXN000288,3035,1024,4774.3538346421155,22,22,6,23.354605303656292,96.15112869839906,POS,In-Store,1,670,0
TXN000289,3728,1980,896.318574362655,14,19,5,19.75782241934105,74.20239201380718,Desktop,In-Store,20,989,0
TXN000290,2548,651,2977.2734572994905,20,3,3,22.795723623859732,78.13250519786521,Mobile,Online,23,652,0
TXN000291,2158,930,719.4222285133446,16,4,8,30.554186020268563,92.25131006018091,POS,Online,10,342,0
TXN000292,1058,780,5576.329915648426,15,9,4,18.152906148778783,91.83193602760231,Mobile,Online,14,1676,0
TXN000293,1414,1378,1716.3062779939514,12,1,4,31.418802435557048,71.78359539852391,Mobile,Online,1,3173,0
TXN000294,1768,224,2498.142129381004,14,25,12,20.973807212092108,75.44009217992773,POS,Online,28,2753,0
TXN000295,4779,407,1978.9009584165126,13,5,2,21.24464745715674,74.37481639235304,Mobile,Online,9,2250,0
TXN000296,2686,986,1999.8189193402495,11,2,6,28.750044426220736,75.47292456574576,Mobile,Online,26,2299,0
TXN000297,3924,785,4710.665087691981,20,9,10,30.278109147911724,86.91108102707952,POS,Online,29,1738,0
TXN000298,1382,1169,3917.1231696746663,20,17,4,24.356366828332398,71.09573481520462,POS,In-Store,29,2820,0
TXN000299,585,1035,6294.631343664145,11,7,6,24.441947030332845,86.75174648458334,Desktop,In-Store,28,2507,0
TXN000300,1092,269,350746.35104518675,3,4,2,24.673307436908544,121.69751768938079,Mobile,Online,0,6,1
TXN000301,4802,1055,4281.712894036279,12,13,3,8.076176789566322,80.28660974841702,Desktop,Online,20,2355,0
TXN000302,3727,304,1304.9399004551537,10,17,10,22.696895593012723,87.89682821284731,Desktop,In-Store,4,585,0
TXN000303,3562,697,2699.7048615662643,11,15,11,9.584510246335189,86.34465136435861,Mobile,Online,28,1168,0
TXN000304,3607,1180,1059.3455628363138,17,16,1,10.547730019261724,95.92008591410138,POS,Online,26,3433,0
TXN000305,727,1929,4717.362185825446,21,14,11,23.019111766018245,79.85798327579052,POS,Online,28,3012,0
TXN000306,4977,136,4484726.613394858,21,9,1,14.866278007523933,96.65634245065014,Desktop,Online,9,1477,1
TXN000307,4634,796,520.9512471768635,23,18,7,11.130119357976877,87.15723921506958,Mobile,Online,15,1470,0
TXN000308,733,1853,671.0908873231886,8,2,2,14.77110600146423,83.23902467394339,POS,Online,10,2375,0
TXN000309,4061,620,3632302.6985047166,5,16,3,28.275028416068835,-144.40492029220752,ATM,ATM_Withdrawal,76,60,1
TXN000310,3736,230,839.7862578948577,20,20,10,27.502587110965862,96.62887961144885,POS,Online,12,824,0
TXN000311,4927,891,2670.9356530609834,7,9,2,34.26232302451211,83.28329801313834,Desktop,Online,1,3283,0
TXN000312,3715,988,2105.934134404588,8,12,6,11.038670612292403,91.94125672957426,Mobile,Online,15,1501,0
TXN000313,640,367,4887.457540964516,18,8,2,10.028744567741143,72.96395627844163,Mobile,In-Store,3,2910,0
TXN000314,3254,357,6885.426327894227,18,1,2,15.58573497097266,95.09757707117416,POS,Online,26,171,0
TXN000315,2663,1022,1172.663665132703,8,27,11,17.411580829532788,73.25453485782265,Mobile,Online,29,551,0
TXN000316,2002,458,1149.0350704355246,21,15,12,11.120446027962947,78.97165778844636,Mobile,Online,20,2680,0
TXN000317,2664,1411,1456.8896729294288,0,1,11,26.645461688975907,78.50700523494372,Desktop,Online,20,33,0
TXN000318,4176,1421,258710.2448554126,3,27,2,50.310285216222454,-26.17248312771804,Mobile,Online,0,13,1
TXN000319,4396,445,331.17228727083733,3,23,9,2.3590899959272633,4.873097709656406,Mobile,Online,0,51,1
TXN000320,1304,1837,91.55466798710904,12,9,6,30.415846900148814,75.3607874556678,Desktop,Online,13,1980,0
TXN000321,1640,1264,1926.1625516345186,15,27,10,34.83380301627443,96.91883257415111,Mobile,Online,14,45,0
TXN000322,1976,94,2603.266980122853,14,3,7,24.388500863044587,85.51550013348891,Mobile,Online,29,1152,0
TXN000323,4573,856,4293.826453312005,12,5,5,13.101328584481115,75.72689177221062,POS,In-Store,11,191,0
TXN000324,4180,1074,4544.4536496557175,17,11,2,14.309407254037414,89.82392303803036,Mobile,Online,21,3098,0
TXN000325,2792,1989,2425.6291901810655,15,24,7,31.989059245976968,79.72907263252877,POS,Online,18,280,0
TXN000326,405,867,107.88317407789873,20,17,9,11.000276152656273,82.64479556007802,Desktop,In-Store,24,358,0
TXN000327,4671,287,3665.618821434743,16,10,7,24.339856238623703,89.37117194743169,Mobile,Online,15,2017,0
TXN000328,4915,660,6045.906108298977,14,28,4,26.10771382409984,94.07606392376113,Mobile,Online,17,2158,0
TXN000329,4803,1726,1222.8263936577082,21,16,10,18.8936637894813,87.42520301942903,Desktop,Online,28,332,0
TXN000330,3849,1879,6227.034900697905,9,2,11,32.11846784816595,90.7488828151034,Mobile,In-Store,3,1482,0
TXN000331,2092,1229,3990.077175552975,7,21,3,20.17300113975845,76.44571433404778,Mobile,Online,29,1055,0
TXN000332,1022,212,3453.0293264543598,16,8,4,25.411585868420513,86.50203356248525,POS,Online,23,2917,0
TXN000333,1616,435,893.5004979103671,8,8,8,31.799021879650162,79.57328587668793,POS,Online,8,86,0
TXN000334,1571,334,3952.9139832514566,21,23,2,25.752701577423363,75.67582219186812,Desktop,Online,29,1603,0
TXN000335,1170,220,2531.079694200269,18,27,5,31.008864812746637,80.71115928504898,Mobile,In-Store,26,197,0
TXN000336,2570,919,1173.3326651265436,8,1,3,19.57062425793135,84.9233336389486,Desktop,Online,19,2072,0
TXN000337,3696,139,3801.494076555136,14,5,12,21.039475707895704,73.77020561508434,Mobile,Online,28,1906,0
TXN000338,1345,1591,1421.2980550706125,19,7,7,19.49213999036461,79.8626693524677,POS,Online,14,744,0
TXN000339,728,69,510.1971283858702,12,13,9,18.449737842215917,90.42186538499045,Desktop,In-Store,2,3332,0
TXN000340,2167,1668,1071.158319056914,20,17,8,20.771134601222023,71.95431300390482,Mobile,Online,4,435,0
TXN000341,1695,1021,3423.953983727242,0,12,7,13.228033338540186,94.50993355338342,POS,In-Store,3,2387,0
TXN000342,2531,525,4581.473286751592,7,13,3,9.371443244956126,82.86984334046677,POS,In-Store,14,595,0
TXN000343,1897,1230,3655.264582401808,9,18,4,31.818850834392723,75.18693885513078,Mobile,In-Store,7,3024,0
TXN000344,1838,1016,2115206.3869814537,21,4,8,57.81660152498079,-116.12849794499101,Mobile,Online,2,446,1
TXN000345,679,1824,3222.4642382042903,0,1,12,32.06509450166287,95.15791331273101,Desktop,Online,5,1713,0
TXN000346,524,1126,4558.380788611169,23,3,1,19.97044979539229,75.19411806534585,Desktop,In-Store,3,2274,0
TXN000347,385,1371,547.7127199654037,21,9,5,8.827886931553797,96.51091666587078,Desktop,Online,16,2930,0
TXN000348,3802,605,865.9563050670413,0,9,7,33.90651910013454,86.17267123026913,Mobile,Online,19,2537,0
TXN000349,4955,536,703.6497024165824,17,22,2,9.779670549460784,77.10404878075532,Mobile,In-Store,19,2624,0
TXN000350,3692,21,4498.943336016337,20,10,5,30.220841309000747,94.9331183222898,Mobile,In-Store,27,2521,0
TXN000351,3770,858,2510.3996100947616,17,15,12,8.852832030036945,74.81751790548485,Desktop,Online,21,519,0
TXN000352,573,860,4023.0106648134897,19,23,5,34.47597630844827,91.20189817283011,POS,In-Store,10,1142,0
TXN000353,2958,1368,4541.478316280802,7,10,8,23.29485004973439,94.23724848284999,Mobile,Online,10,1578,0
TXN000354,3910,1731,4388.528326597681,8,3,10,21.222182142624547,76.01021538360845,Mobile,Online,6,2109,0
TXN000355,456,185,1261.4187546398284,12,2,3,15.317371130991727,84.67415908184535,Desktop,Online,27,2483,0
TXN000356,3835,1192,291.01956328455947,4,8,7,70.14885832140502,-32.28115876660547,Mobile,Online,0,9,1
TXN000357,1751,855,2587.7120726018907,7,27,9,12.217203143563953,82.06051828290279,POS,In-Store,11,1269,0
TXN000358,1761,806,909.03034501148,21,17,1,25.08127744430982,68.1299199253322,POS,Online,6,1972,0
TXN000359,4585,602,567.3984185228446,20,17,9,17.295857388170962,84.44462497164484,POS,Online,27,2910,0
TXN000360,3169,1629,2818354.8335669856,10,4,5,9.246635336311613,95.84261745021702,Desktop,Online,7,1177,1
TXN000361,3918,655,3705.3258091958596,17,22,9,33.04341546161285,81.11313248974147,Mobile,Online,28,1900,0
TXN000362,1229,1320,1105.7683082896071,20,15,10,13.673960150177301,85.91683278911025,Desktop,In-Store,28,2984,0
TXN000363,3520,1281,134.36517541398553,22,19,9,32.87062442439635,91.47549500633457,Mobile,Online,10,1759,0
TXN000364,3825,1701,4422.617538634026,21,7,6,33.652149004155554,89.54847265640325,Mobile,Online,18,2662,0
TXN000365,399,1117,2405.910969517885,8,8,12,19.863578772685514,74.84749506141814,POS,In-Store,14,3433,0
TXN000366,1798,1672,244.91122380210436,8,18,6,22.857973707975766,96.78252120985587,Mobile,Online,15,1998,0
TXN000367,2485,1015,1751.0325245739384,15,20,11,33.569087151503226,70.75767522319741,Desktop,Online,6,2897,0
TXN000368,3795,1456,6145947.730022593,5,26,8,12.579612600387847,27.50005535335447,ATM,ATM_Withdrawal,83,43,1
TXN000369,2871,1873,107.29212897819015,2,23,4,10.986373663278187,122.30663216495009,Mobile,Online,0,38,1
TXN000370,1977,1303,4999.412332380085,12,15,3,32.002714494542985,78.78572617402173,POS,Online,18,243,0
TXN000371,3912,723,3041.316467704454,12,16,4,10.998675917108702,95.97903680866781,Mobile,Online,25,2729,0
TXN000372,898,1053,1375.8931419093497,18,14,11,32.452212477630404,69.06277415218224,Mobile,Online,0,3528,0
TXN000373,1602,763,3091.165533554779,11,26,2,24.919466016145403,79.76587699792081,POS,Online,20,901,0
TXN000374,4726,516,776.6559485261948,7,11,11,31.047618668672264,75.11131622709625,Desktop,In-Store,9,2341,0
TXN000375,4045,1300,1505.3276395574796,9,5,9,20.30932524309588,77.87488270179773,Mobile,In-Store,13,1458,0
TXN000376,504,1221,5806.926455846635,8,18,10,11.769573565508672,73.30326442185233,Mobile,Online,20,2636,0
TXN000377,360,210,5047.329155079649,17,23,8,29.091652041385323,93.20435630800941,POS,Online,19,3564,0
TXN000378,203,648,1338.4462096005593,17,24,3,10.357675125094062,74.98331135753548,Mobile,Online,13,806,0
TXN000379,562,1294,6636.020073177725,12,23,1,14.613276864363115,82.40166847208152,Mobile,Online,16,3218,0
TXN000380,2747,1376,630509.4979435613,23,15,8,50.52925382777178,113.58190845615917,ATM,ATM_Withdrawal,4,716,1
TXN000381,290,1728,5653.542153675454,22,10,5,27.925412917574967,83.20888635997689,Desktop,Online,23,1024,0
TXN000382,4593,391,3043.486282701806,17,22,4,34.59184594138302,95.41714069571334,POS,Online,8,1648,0
TXN000383,3172,1073,6742.949102779489,16,24,5,27.41525524233153,88.05912680962925,Mobile,In-Store,12,3079,0
TXN000384,3635,52,6871.099938939699,17,17,9,17.028396618943685,77.75341887475638,POS,Online,21,1826,0
TXN000385,4731,650,1462.4083511914762,12,28,6,13.291152467627963,94.98878767726629,Mobile,In-Store,4,626,0
TXN000386,3380,1199,3132.595247449546,20,1,1,14.943840406782648,89.9202370691727,Mobile,Online,7,590,0
TXN000387,1299,501,4838.089929577561,10,20,11,27.070045513363983,75.03688466631068,Mobile,In-Store,0,1731,0
TXN000388,1472,427,5372.588160366479,22,14,7,9.04687590954161,86.80099443513373,Desktop,In-Store,1,2569,0
TXN000389,2291,1590,4961.986753252586,12,3,5,31.54794077714974,84.15746204626817,Desktop,Online,7,1226,0
TXN000390,4425,1348,526.8173661609305,0,26,2,32.00835129178441,77.70979198051253,Mobile,Online,9,204,0
TXN000391,2756,1613,5016.197997438416,0,5,4,33.56624180410765,91.11463382820564,POS,In-Store,11,2988,0
TXN000392,2316,1048,3914.4083885393693,9,13,8,13.898230491672745,95.16575228669693,Desktop,Online,13,3382,0
TXN000393,4347,284,1749.9797218317494,23,18,5,19.180054675790625,68.77411225497043,Mobile,Online,10,3463,0
TXN000394,1707,144,246.05372209346206,4,22,5,80.99120560741372,156.47269747482284,Mobile,Online,0,45,1
TXN000395,2683,1581,3128.5169701865098,18,24,8,24.773122511680537,73.28228159569952,POS,Online,4,68,0
TXN000396,4625,1175,1154.567108837796,15,5,6,8.641857917969006,91.10752984968607,Mobile,In-Store,22,1411,0
TXN000397,355,3,3609603.2187667657,10,14,2,34.62598380723858,71.50786469557896,Desktop,Online,1,1129,1
TXN000398,1695,117,4237.060018168127,8,25,6,12.92381802455564,76.97834373453405,Mobile,In-Store,26,3284,0
TXN000399,2967,1630,3004.9456799260383,17,16,9,31.58313758810801,78.58180428918477,Mobile,Online,10,3603,0
TXN000400,1847,1541,1845.828931911211,11,23,11,8.309203912522293,71.9855190440774,Mobile,In-Store,3,3250,0
TXN000401,3578,40,2284.8285187613797,10,6,12,33.986558494495114,77.63179208011898,Mobile,Online,27,2238,0
TXN000402,3039,1366,4856.273276952743,14,8,6,11.487068973120756,90.5209562418808,Mobile,In-Store,29,115,0
TXN000403,753,151,3721.5807059337435,21,14,9,15.262193776498036,90.99363706316782,Desktop,Online,4,2573,0
TXN000404,3072,1047,2389.2241679115637,19,17,5,30.310566540455138,92.1755427609155,POS,Online,29,1527,0
TXN000405,1225,540,1600.6316346417914,0,3,10,27.080066634054262,74.86242137889475,Mobile,In-Store,29,3482,0
TXN000406,4272,148,2195.8027151242786,15,6,11,33.63305182149081,96.42953053726455,Desktop,Online,14,1453,0
TXN000407,4708,365,4499.855293365368,13,6,9,12.22726712912479,95.95139604123383,Mobile,In-Store,0,2681,0
TXN000408,3734,106,1850.5113139098014,14,10,2,23.56058949419647,78.8007224085581,Mobile,Online,14,2742,0
TXN000409,1213,614,340.81296168056315,12,28,12,17.56735435862912,71.57881175321833,Mobile,Online,28,848,0
TXN000410,1686,1501,2510.109862421324,10,25,9,18.878525313599013,86.32629329892781,Mobile,Online,27,2081,0
TXN000411,3939,921,4527.399155459041,11,13,5,20.05185549603719,82.6710460628887,Mobile,Online,26,832,0
TXN000412,1051,513,1003.2919591204034,8,24,7,8.82233684416243,93.71491577850948,Desktop,In-Store,25,1735,0
TXN000413,4338,502,4620.375138435593,17,1,3,26.155407672636716,76.28373952794576,Mobile,Online,28,2452,0
TXN000414,2390,857,1089.5854293834138,15,9,8,16.417727566001034,85.94645038741645,Desktop,In-Store,10,2613,0
TXN000415,38,1331,2859.1864681555685,15,23,7,29.797521736867527,88.07296967348671,Desktop,Online,13,1651,0
TXN000416,1791,1535,3802.3606938282164,10,16,11,14.531654619901095,92.4290696728548,POS,In-Store,1,2469,0
TXN000417,4141,1409,1818.7307005656437,22,19,9,24.780953366458743,75.09981325479488,Mobile,In-Store,2,3080,0
TXN000418,1944,257,1851.075741798345,14,23,12,15.239828518299557,81.85267926995616,Mobile,Online,14,3025,0
TXN000419,136,1486,1646.4477243966971,21,13,7,22.62484511198714,86.77633550892043,Mobile,Online,20,1119,0
TXN000420,3764,279,4615.54282803061,7,25,9,24.26531280862519,90.87332714564151,Desktop,In-Store,21,1689,0
TXN000421,1828,785,3479.1560228497883,21,21,12,15.646294034937313,81.55380315360877,POS,Online,3,1525,0
TXN000422,4203,434,2346.6863044267234,12,19,6,11.910953674201444,78.59292115788983,Mobile,Online,13,2221,0
TXN000423,3380,1183,157.06810912724222,15,17,3,25.817807303540185,88.62554676974469,Mobile,Online,27,740,0
TXN000424,783,872,2418.169252617478,15,19,8,28.21785360962454,79.75740769663571,Desktop,Online,19,1424,0
